Academic_Year,Semester,Student_ID,Course_Code,Total_Sessions,Sessions_Attended,Attendance_Percentage,Attendance_Status
2022/23,Sem1,10002436,GS1002,20,10,52.8,Concern
2022/23,Sem1,10002436,B1003,20,12,64.6,Warning
2022/23,Sem1,10002436,B1004,20,12,61.7,Warning
2022/23,Sem2,10002436,B1501,20,10,51.5,Concern
2022/23,Sem2,10002436,B1502,20,13,65.3,Warning
2022/23,Sem2,10002436,B1503,20,12,60.2,Warning
2022/23,Sem2,10002436,B1504,20,11,58.0,Concern
2022/23,Sem1,10002437,GS1001,20,10,52.5,Concern
2022/23,Sem1,10002437,GS1002,20,9,49.7,Concern
2022/23,Sem1,10002437,B1003,20,14,71.1,Warning
2022/23,Sem1,10002437,B1004,20,9,48.2,Concern
2022/23,Sem2,10002437,B1501,20,10,54.3,Concern
2022/23,Sem2,10002437,B1502,20,10,50.1,Concern
2022/23,Sem2,10002437,B1503,20,12,61.2,Warning
2022/23,Sem2,10002437,B1504,20,11,59.1,Concern
2022/23,Sem1,10002438,B3001,20,14,73.7,Warning
2022/23,Sem1,10002438,B3002,20,14,71.0,Warning
2022/23,Sem1,10002438,B3009,20,13,67.0,Warning
2022/23,Sem1,10002438,B3010,20,14,72.6,Warning
2022/23,Sem2,10002438,B3507,20,12,63.8,Warning
2022/23,Sem2,10002438,B3508,20,13,68.1,Warning
2022/23,Sem2,10002438,B3511,20,15,75.1,Warning
2022/23,Sem2,10002438,B3512,20,13,69.8,Warning
2022/23,Sem1,10002439,GS1001,20,17,88.3,Good
2022/23,Sem1,10002439,GS1002,20,19,95.1,Good
2022/23,Sem1,10002439,B1003,20,19,96.0,Good
2022/23,Sem1,10002439,B1004,20,19,96.7,Good
2022/23,Sem2,10002439,B1501,20,16,82.4,Good
2022/23,Sem2,10002439,B1502,20,19,97.2,Good
2022/23,Sem2,10002439,B1503,20,18,90.4,Good
2022/23,Sem2,10002439,B1504,20,18,90.5,Good
2022/23,Sem1,10002440,B2002,20,17,88.0,Good
2022/23,Sem1,10002440,B2004,20,18,94.3,Good
2022/23,Sem1,10002440,B2006,20,18,92.9,Good
2022/23,Sem1,10002440,B2007,20,18,90.3,Good
2022/23,Sem2,10002440,B2501,20,20,100.0,Good
2022/23,Sem2,10002440,B2502,20,17,88.8,Good
2022/23,Sem2,10002440,B2503,20,17,88.9,Good
2022/23,Sem2,10002440,B2504,20,19,96.3,Good
2022/23,Sem1,10002441,GS1001,20,17,88.7,Good
2022/23,Sem1,10002441,GS1002,20,16,83.2,Good
2022/23,Sem1,10002441,B1003,20,15,75.3,Warning
2022/23,Sem1,10002441,B1004,20,16,83.7,Good
2022/23,Sem2,10002441,B1501,20,16,83.9,Good
2022/23,Sem2,10002441,B1502,20,15,77.9,Warning
2022/23,Sem2,10002441,B1503,20,16,84.0,Good
2022/23,Sem2,10002441,B1504,20,18,94.1,Good
2022/23,Sem1,10002442,GS1001,20,16,81.3,Good
2022/23,Sem1,10002442,GS1002,20,18,90.6,Good
2022/23,Sem1,10002442,B1003,20,16,82.2,Good
2022/23,Sem1,10002442,B1004,20,16,83.8,Good
2022/23,Sem2,10002442,B1501,20,17,89.5,Good
2022/23,Sem2,10002442,B1502,20,17,85.3,Good
2022/23,Sem2,10002442,B1503,20,15,78.9,Warning
2022/23,Sem2,10002442,B1504,20,17,86.3,Good
2022/23,Sem1,10002443,B3001,20,13,69.2,Warning
2022/23,Sem1,10002443,B3002,20,15,77.2,Warning
2022/23,Sem1,10002443,B3009,20,15,77.2,Warning
2022/23,Sem1,10002443,B3010,20,13,65.4,Warning
2022/23,Sem2,10002443,B3507,20,16,80.9,Good
2022/23,Sem2,10002443,B3508,20,15,76.0,Warning
2022/23,Sem2,10002443,B3511,20,14,70.4,Warning
2022/23,Sem2,10002443,B3512,20,14,71.3,Warning
2022/23,Sem1,10002444,GS1001,20,16,80.6,Good
2022/23,Sem1,10002444,GS1002,20,13,67.6,Warning
2022/23,Sem1,10002444,B1003,20,15,78.2,Warning
2022/23,Sem1,10002444,B1004,20,14,73.6,Warning
2022/23,Sem2,10002444,B1501,20,15,75.2,Warning
2022/23,Sem2,10002444,B1502,20,15,77.7,Warning
2022/23,Sem2,10002444,B1503,20,15,77.2,Warning
2022/23,Sem2,10002444,B1504,20,14,73.6,Warning
2022/23,Sem1,10002445,B2002,20,17,88.9,Good
2022/23,Sem1,10002445,B2004,20,18,90.1,Good
2022/23,Sem1,10002445,B2006,20,18,90.7,Good
2022/23,Sem1,10002445,B2007,20,16,82.4,Good
2022/23,Sem2,10002445,B2501,20,16,83.7,Good
2022/23,Sem2,10002445,B2502,20,18,91.3,Good
2022/23,Sem2,10002445,B2503,20,17,85.2,Good
2022/23,Sem2,10002445,B2504,20,14,74.4,Warning
2022/23,Sem1,10002446,GS1001,20,16,80.7,Good
2022/23,Sem1,10002446,GS1002,20,16,83.0,Good
2022/23,Sem1,10002446,B1003,20,15,75.9,Warning
2022/23,Sem1,10002446,B1004,20,18,94.5,Good
2022/23,Sem2,10002446,B1501,20,16,82.2,Good
2022/23,Sem2,10002446,B1502,20,17,88.3,Good
2022/23,Sem2,10002446,B1503,20,17,88.5,Good
2022/23,Sem2,10002446,B1504,20,18,92.7,Good
2022/23,Sem1,10002447,B3001,20,13,67.2,Warning
2022/23,Sem1,10002447,B3002,20,13,68.2,Warning
2022/23,Sem1,10002447,B3009,20,13,65.6,Warning
2022/23,Sem1,10002447,B3010,20,8,44.2,Concern
2022/23,Sem2,10002447,B3507,20,10,50.6,Concern
2022/23,Sem2,10002447,B3508,20,10,51.3,Concern
2022/23,Sem2,10002447,B3511,20,13,66.8,Warning
2022/23,Sem2,10002447,B3512,20,12,63.0,Warning
2022/23,Sem1,10002448,GS1001,20,16,81.9,Good
2022/23,Sem1,10002448,GS1002,20,17,87.4,Good
2022/23,Sem1,10002448,B1003,20,17,89.1,Good
2022/23,Sem1,10002448,B1004,20,17,89.9,Good
2022/23,Sem2,10002448,B1501,20,16,82.6,Good
2022/23,Sem2,10002448,B1502,20,17,85.8,Good
2022/23,Sem2,10002448,B1503,20,18,93.7,Good
2022/23,Sem2,10002448,B1504,20,15,79.2,Warning
2022/23,Sem1,10002449,B2002,20,17,88.8,Good
2022/23,Sem1,10002449,B2004,20,18,92.3,Good
2022/23,Sem1,10002449,B2006,20,16,84.9,Good
2022/23,Sem1,10002449,B2007,20,15,79.2,Warning
2022/23,Sem2,10002449,B2501,20,17,89.2,Good
2022/23,Sem2,10002449,B2502,20,18,93.9,Good
2022/23,Sem2,10002449,B2503,20,18,93.7,Good
2022/23,Sem2,10002449,B2504,20,17,87.7,Good
2022/23,Sem1,10002450,GS1001,20,14,71.5,Warning
2022/23,Sem1,10002450,GS1002,20,15,77.4,Warning
2022/23,Sem1,10002450,B1003,20,12,62.1,Warning
2022/23,Sem1,10002450,B1004,20,14,74.7,Warning
2022/23,Sem2,10002450,B1501,20,13,68.1,Warning
2022/23,Sem2,10002450,B1502,20,17,87.9,Good
2022/23,Sem2,10002450,B1503,20,15,78.9,Warning
2022/23,Sem2,10002450,B1504,20,15,78.9,Warning
2022/23,Sem1,10002451,GS1001,20,16,81.3,Good
2022/23,Sem1,10002451,GS1002,20,16,83.0,Good
2022/23,Sem1,10002451,B1003,20,17,86.7,Good
2022/23,Sem1,10002451,B1004,20,14,74.4,Warning
2022/23,Sem2,10002451,B1501,20,14,70.9,Warning
2022/23,Sem2,10002451,B1502,20,16,80.8,Good
2022/23,Sem2,10002451,B1503,20,15,75.5,Warning
2022/23,Sem2,10002451,B1504,20,15,77.9,Warning
2022/23,Sem1,10002452,GS1001,20,15,79.0,Warning
2022/23,Sem1,10002452,GS1002,20,13,69.5,Warning
2022/23,Sem1,10002452,B1003,20,13,69.4,Warning
2022/23,Sem1,10002452,B1004,20,14,72.8,Warning
2022/23,Sem2,10002452,B1501,20,12,63.5,Warning
2022/23,Sem2,10002452,B1502,20,14,74.5,Warning
2022/23,Sem2,10002452,B1503,20,14,73.6,Warning
2022/23,Sem2,10002452,B1504,20,15,76.7,Warning
2022/23,Sem1,10002453,GS1001,20,14,71.5,Warning
2022/23,Sem1,10002453,GS1002,20,16,80.9,Good
2022/23,Sem1,10002453,B1003,20,15,75.5,Warning
2022/23,Sem1,10002453,B1004,20,15,76.6,Warning
2022/23,Sem2,10002453,B1501,20,14,74.4,Warning
2022/23,Sem2,10002453,B1502,20,14,70.1,Warning
2022/23,Sem2,10002453,B1503,20,12,60.5,Warning
2022/23,Sem2,10002453,B1504,20,12,63.5,Warning
2022/23,Sem1,10002454,GS1001,20,14,71.2,Warning
2022/23,Sem1,10002454,GS1002,20,14,73.0,Warning
2022/23,Sem1,10002454,B1003,20,15,76.5,Warning
2022/23,Sem1,10002454,B1004,20,14,70.5,Warning
2022/23,Sem2,10002454,B1501,20,14,70.8,Warning
2022/23,Sem2,10002454,B1502,20,13,67.3,Warning
2022/23,Sem2,10002454,B1503,20,14,71.6,Warning
2022/23,Sem2,10002454,B1504,20,15,76.4,Warning
2022/23,Sem1,10002455,B3001,20,16,82.4,Good
2022/23,Sem1,10002455,B3002,20,16,83.4,Good
2022/23,Sem1,10002455,B3009,20,17,86.3,Good
2022/23,Sem1,10002455,B3010,20,16,80.6,Good
2022/23,Sem2,10002455,B3507,20,18,92.4,Good
2022/23,Sem2,10002455,B3508,20,16,80.3,Good
2022/23,Sem2,10002455,B3511,20,16,83.8,Good
2022/23,Sem2,10002455,B3512,20,14,73.9,Warning
2022/23,Sem1,10002456,B3001,20,16,83.2,Good
2022/23,Sem1,10002456,B3002,20,15,79.6,Warning
2022/23,Sem1,10002456,B3009,20,14,72.8,Warning
2022/23,Sem1,10002456,B3010,20,17,89.5,Good
2022/23,Sem2,10002456,B3507,20,17,85.4,Good
2022/23,Sem2,10002456,B3508,20,16,83.5,Good
2022/23,Sem2,10002456,B3511,20,15,75.7,Warning
2022/23,Sem2,10002456,B3512,20,18,91.3,Good
2022/23,Sem1,10002457,GS1001,20,12,62.5,Warning
2022/23,Sem1,10002457,GS1002,20,14,74.3,Warning
2022/23,Sem1,10002457,B1003,20,14,72.6,Warning
2022/23,Sem1,10002457,B1004,20,14,72.7,Warning
2022/23,Sem2,10002457,B1501,20,13,69.3,Warning
2022/23,Sem2,10002457,B1502,20,14,73.5,Warning
2022/23,Sem2,10002457,B1503,20,13,68.2,Warning
2022/23,Sem2,10002457,B1504,20,14,70.9,Warning
2022/23,Sem1,10002458,GS1001,20,17,89.0,Good
2022/23,Sem1,10002458,GS1002,20,19,96.0,Good
2022/23,Sem1,10002458,B1003,20,15,79.7,Warning
2022/23,Sem1,10002458,B1004,20,16,84.2,Good
2022/23,Sem2,10002458,B1501,20,17,87.5,Good
2022/23,Sem2,10002458,B1502,20,17,89.6,Good
2022/23,Sem2,10002458,B1503,20,15,78.4,Warning
2022/23,Sem2,10002458,B1504,20,17,88.5,Good
2022/23,Sem1,10002459,GS1001,20,13,68.8,Warning
2022/23,Sem1,10002459,GS1002,20,13,68.2,Warning
2022/23,Sem1,10002459,B1003,20,11,57.4,Concern
2022/23,Sem1,10002459,B1004,20,8,43.9,Concern
2022/23,Sem2,10002459,B1501,20,9,48.8,Concern
2022/23,Sem2,10002459,B1502,20,9,47.6,Concern
2022/23,Sem2,10002459,B1503,20,10,52.2,Concern
2022/23,Sem2,10002459,B1504,20,14,70.0,Warning
2022/23,Sem1,10002460,B3001,20,17,89.7,Good
2022/23,Sem1,10002460,B3002,20,16,80.4,Good
2022/23,Sem1,10002460,B3009,20,15,79.5,Warning
2022/23,Sem1,10002460,B3010,20,19,95.0,Good
2022/23,Sem2,10002460,B3507,20,17,87.8,Good
2022/23,Sem2,10002460,B3508,20,17,88.6,Good
2022/23,Sem2,10002460,B3511,20,17,86.8,Good
2022/23,Sem2,10002460,B3512,20,16,84.7,Good
2022/23,Sem1,10002461,GS1001,20,16,82.5,Good
2022/23,Sem1,10002461,GS1002,20,17,86.0,Good
2022/23,Sem1,10002461,B1003,20,18,91.1,Good
2022/23,Sem1,10002461,B1004,20,16,81.7,Good
2022/23,Sem2,10002461,B1501,20,16,83.4,Good
2022/23,Sem2,10002461,B1502,20,17,89.0,Good
2022/23,Sem2,10002461,B1503,20,15,76.7,Warning
2022/23,Sem2,10002461,B1504,20,16,83.2,Good
2022/23,Sem1,10002462,GS1001,20,16,80.3,Good
2022/23,Sem1,10002462,GS1002,20,15,79.9,Warning
2022/23,Sem1,10002462,B1003,20,16,80.7,Good
2022/23,Sem1,10002462,B1004,20,15,79.2,Warning
2022/23,Sem2,10002462,B1501,20,17,88.4,Good
2022/23,Sem2,10002462,B1502,20,15,79.8,Warning
2022/23,Sem2,10002462,B1503,20,17,87.5,Good
2022/23,Sem2,10002462,B1504,20,16,83.0,Good
2022/23,Sem1,10002463,GS1001,20,14,74.4,Warning
2022/23,Sem1,10002463,GS1002,20,14,73.8,Warning
2022/23,Sem1,10002463,B1003,20,16,81.4,Good
2022/23,Sem1,10002463,B1004,20,15,79.2,Warning
2022/23,Sem2,10002463,B1501,20,12,64.7,Warning
2022/23,Sem2,10002463,B1502,20,15,76.3,Warning
2022/23,Sem2,10002463,B1503,20,13,69.9,Warning
2022/23,Sem2,10002463,B1504,20,12,63.5,Warning
2022/23,Sem1,10002464,GS1001,20,17,88.8,Good
2022/23,Sem1,10002464,GS1002,20,16,82.7,Good
2022/23,Sem1,10002464,B1003,20,15,79.2,Warning
2022/23,Sem1,10002464,B1004,20,16,81.6,Good
2022/23,Sem2,10002464,B1501,20,16,81.8,Good
2022/23,Sem2,10002464,B1502,20,18,91.2,Good
2022/23,Sem2,10002464,B1503,20,16,82.3,Good
2022/23,Sem2,10002464,B1504,20,16,84.3,Good
2022/23,Sem1,10002465,B3001,20,15,76.8,Warning
2022/23,Sem1,10002465,B3002,20,17,87.7,Good
2022/23,Sem1,10002465,B3009,20,15,79.7,Warning
2022/23,Sem1,10002465,B3010,20,16,82.9,Good
2022/23,Sem2,10002465,B3507,20,16,81.3,Good
2022/23,Sem2,10002465,B3508,20,17,85.6,Good
2022/23,Sem2,10002465,B3511,20,17,89.5,Good
2022/23,Sem2,10002465,B3512,20,16,81.0,Good
2022/23,Sem1,10002466,GS1001,20,12,62.1,Warning
2022/23,Sem1,10002466,GS1002,20,12,60.1,Warning
2022/23,Sem1,10002466,B1003,20,12,63.6,Warning
2022/23,Sem1,10002466,B1004,20,11,59.3,Concern
2022/23,Sem2,10002466,B1501,20,12,60.5,Warning
2022/23,Sem2,10002466,B1502,20,12,64.2,Warning
2022/23,Sem2,10002466,B1503,20,10,54.3,Concern
2022/23,Sem2,10002466,B1504,20,10,53.9,Concern
2022/23,Sem1,10002467,B2002,20,14,74.7,Warning
2022/23,Sem1,10002467,B2004,20,13,67.9,Warning
2022/23,Sem1,10002467,B2006,20,15,76.4,Warning
2022/23,Sem1,10002467,B2007,20,14,74.3,Warning
2022/23,Sem2,10002467,B2501,20,13,69.3,Warning
2022/23,Sem2,10002467,B2502,20,14,73.6,Warning
2022/23,Sem2,10002467,B2503,20,13,66.9,Warning
2022/23,Sem2,10002467,B2504,20,15,75.6,Warning
2022/23,Sem1,10002468,GS1001,20,15,75.2,Warning
2022/23,Sem1,10002468,GS1002,20,16,84.4,Good
2022/23,Sem1,10002468,B1003,20,18,90.1,Good
2022/23,Sem1,10002468,B1004,20,15,77.6,Warning
2022/23,Sem2,10002468,B1501,20,17,86.0,Good
2022/23,Sem2,10002468,B1502,20,17,85.6,Good
2022/23,Sem2,10002468,B1503,20,18,90.2,Good
2022/23,Sem2,10002468,B1504,20,16,83.5,Good
2022/23,Sem1,10002469,GS1001,20,18,91.0,Good
2022/23,Sem1,10002469,GS1002,20,19,96.3,Good
2022/23,Sem1,10002469,B1003,20,17,89.2,Good
2022/23,Sem1,10002469,B1004,20,18,93.3,Good
2022/23,Sem2,10002469,B1501,20,17,89.9,Good
2022/23,Sem2,10002469,B1502,20,17,87.0,Good
2022/23,Sem2,10002469,B1503,20,17,86.6,Good
2022/23,Sem2,10002469,B1504,20,18,94.6,Good
2022/23,Sem1,10002470,B2002,20,14,73.5,Warning
2022/23,Sem1,10002470,B2004,20,13,69.7,Warning
2022/23,Sem1,10002470,B2006,20,15,79.7,Warning
2022/23,Sem1,10002470,B2007,20,15,75.6,Warning
2022/23,Sem2,10002470,B2501,20,14,74.0,Warning
2022/23,Sem2,10002470,B2502,20,14,72.9,Warning
2022/23,Sem2,10002470,B2503,20,14,71.4,Warning
2022/23,Sem2,10002470,B2504,20,14,70.8,Warning
2022/23,Sem1,10002471,GS1001,20,17,85.2,Good
2022/23,Sem1,10002471,GS1002,20,14,73.7,Warning
2022/23,Sem1,10002471,B1003,20,17,86.3,Good
2022/23,Sem1,10002471,B1004,20,18,91.2,Good
2022/23,Sem2,10002471,B1501,20,18,91.0,Good
2022/23,Sem2,10002471,B1502,20,16,83.0,Good
2022/23,Sem2,10002471,B1503,20,16,80.2,Good
2022/23,Sem2,10002471,B1504,20,17,88.2,Good
2022/23,Sem1,10002472,B3001,20,11,59.5,Concern
2022/23,Sem1,10002472,B3002,20,12,60.9,Warning
2022/23,Sem1,10002472,B3009,20,13,65.8,Warning
2022/23,Sem1,10002472,B3010,20,9,49.8,Concern
2022/23,Sem2,10002472,B3507,20,11,59.1,Concern
2022/23,Sem2,10002472,B3508,20,9,48.2,Concern
2022/23,Sem2,10002472,B3511,20,11,57.0,Concern
2022/23,Sem2,10002472,B3512,20,10,51.9,Concern
2022/23,Sem1,10002473,GS1001,20,15,75.4,Warning
2022/23,Sem1,10002473,GS1002,20,14,74.1,Warning
2022/23,Sem1,10002473,B1003,20,17,87.0,Good
2022/23,Sem1,10002473,B1004,20,15,79.3,Warning
2022/23,Sem2,10002473,B1501,20,14,73.6,Warning
2022/23,Sem2,10002473,B1502,20,13,68.2,Warning
2022/23,Sem2,10002473,B1503,20,14,71.9,Warning
2022/23,Sem2,10002473,B1504,20,12,64.0,Warning
2022/23,Sem1,10002474,GS1001,20,11,55.8,Concern
2022/23,Sem1,10002474,GS1002,20,13,66.7,Warning
2022/23,Sem1,10002474,B1003,20,10,50.8,Concern
2022/23,Sem1,10002474,B1004,20,10,50.5,Concern
2022/23,Sem2,10002474,B1501,20,10,52.7,Concern
2022/23,Sem2,10002474,B1502,20,13,67.0,Warning
2022/23,Sem2,10002474,B1503,20,12,64.2,Warning
2022/23,Sem2,10002474,B1504,20,11,59.6,Concern
2022/23,Sem1,10002475,GS1001,20,15,77.3,Warning
2022/23,Sem1,10002475,GS1002,20,13,67.6,Warning
2022/23,Sem1,10002475,B1003,20,15,75.2,Warning
2022/23,Sem1,10002475,B1004,20,14,71.1,Warning
2022/23,Sem2,10002475,B1501,20,15,77.4,Warning
2022/23,Sem2,10002475,B1502,20,16,82.7,Good
2022/23,Sem2,10002475,B1503,20,14,74.2,Warning
2022/23,Sem2,10002475,B1504,20,13,66.2,Warning
2022/23,Sem1,10002476,GS1001,20,15,79.1,Warning
2022/23,Sem1,10002476,GS1002,20,15,77.7,Warning
2022/23,Sem1,10002476,B1003,20,17,88.2,Good
2022/23,Sem1,10002476,B1004,20,17,87.4,Good
2022/23,Sem2,10002476,B1501,20,15,79.5,Warning
2022/23,Sem2,10002476,B1502,20,16,84.5,Good
2022/23,Sem2,10002476,B1503,20,17,86.1,Good
2022/23,Sem2,10002476,B1504,20,18,90.3,Good
2022/23,Sem1,10002477,GS1001,20,16,84.7,Good
2022/23,Sem1,10002477,GS1002,20,17,86.0,Good
2022/23,Sem1,10002477,B1003,20,18,91.0,Good
2022/23,Sem1,10002477,B1004,20,17,87.3,Good
2022/23,Sem2,10002477,B1501,20,17,87.7,Good
2022/23,Sem2,10002477,B1502,20,16,84.5,Good
2022/23,Sem2,10002477,B1503,20,16,83.9,Good
2022/23,Sem2,10002477,B1504,20,16,80.6,Good
2022/23,Sem1,10002478,B3001,20,13,68.2,Warning
2022/23,Sem1,10002478,B3002,20,14,71.6,Warning
2022/23,Sem1,10002478,B3009,20,14,71.1,Warning
2022/23,Sem1,10002478,B3010,20,13,65.1,Warning
2022/23,Sem2,10002478,B3507,20,14,73.4,Warning
2022/23,Sem2,10002478,B3508,20,14,74.8,Warning
2022/23,Sem2,10002478,B3511,20,16,80.6,Good
2022/23,Sem2,10002478,B3512,20,13,67.4,Warning
2022/23,Sem1,10002479,B2002,20,16,80.1,Good
2022/23,Sem1,10002479,B2004,20,17,86.8,Good
2022/23,Sem1,10002479,B2006,20,16,83.2,Good
2022/23,Sem1,10002479,B2007,20,16,84.4,Good
2022/23,Sem2,10002479,B2501,20,16,80.7,Good
2022/23,Sem2,10002479,B2502,20,17,88.4,Good
2022/23,Sem2,10002479,B2503,20,18,91.3,Good
2022/23,Sem2,10002479,B2504,20,16,82.7,Good
2022/23,Sem1,10002480,GS1001,20,18,92.2,Good
2022/23,Sem1,10002480,GS1002,20,17,86.2,Good
2022/23,Sem1,10002480,B1003,20,15,77.7,Warning
2022/23,Sem1,10002480,B1004,20,17,89.0,Good
2022/23,Sem2,10002480,B1501,20,16,82.4,Good
2022/23,Sem2,10002480,B1502,20,17,86.4,Good
2022/23,Sem2,10002480,B1503,20,17,87.8,Good
2022/23,Sem2,10002480,B1504,20,17,86.3,Good
2022/23,Sem1,10002481,GS1001,20,16,80.4,Good
2022/23,Sem1,10002481,GS1002,20,16,80.5,Good
2022/23,Sem1,10002481,B1003,20,17,88.2,Good
2022/23,Sem1,10002481,B1004,20,17,88.8,Good
2022/23,Sem2,10002481,B1501,20,18,93.6,Good
2022/23,Sem2,10002481,B1502,20,14,74.5,Warning
2022/23,Sem2,10002481,B1503,20,17,87.9,Good
2022/23,Sem2,10002481,B1504,20,17,88.9,Good
2022/23,Sem1,10002482,GS1001,20,17,89.9,Good
2022/23,Sem1,10002482,GS1002,20,16,84.3,Good
2022/23,Sem1,10002482,B1003,20,18,91.9,Good
2022/23,Sem1,10002482,B1004,20,16,83.1,Good
2022/23,Sem2,10002482,B1501,20,16,81.3,Good
2022/23,Sem2,10002482,B1502,20,17,85.0,Good
2022/23,Sem2,10002482,B1503,20,16,81.1,Good
2022/23,Sem2,10002482,B1504,20,18,91.1,Good
2022/23,Sem1,10002483,GS1001,20,16,81.6,Good
2022/23,Sem1,10002483,GS1002,20,17,85.2,Good
2022/23,Sem1,10002483,B1003,20,15,79.1,Warning
2022/23,Sem1,10002483,B1004,20,16,84.1,Good
2022/23,Sem2,10002483,B1501,20,15,75.1,Warning
2022/23,Sem2,10002483,B1502,20,16,82.4,Good
2022/23,Sem2,10002483,B1503,20,15,79.9,Warning
2022/23,Sem2,10002483,B1504,20,16,80.5,Good
2022/23,Sem1,10002484,GS1001,20,13,68.6,Warning
2022/23,Sem1,10002484,GS1002,20,15,78.3,Warning
2022/23,Sem1,10002484,B1003,20,12,61.0,Warning
