Academic_Year,Semester,Student_ID,Course_Code,Total_Sessions,Sessions_Attended,Attendance_Percentage,Attendance_Status
2019/20,Sem1,10000626,B1003,20,12,64.3,Warning
2019/20,Sem1,10000626,B1004,20,14,72.8,Warning
2019/20,Sem2,10000626,B1501,20,14,70.9,Warning
2019/20,Sem2,10000626,B1502,20,16,82.7,Good
2019/20,Sem2,10000626,B1503,20,14,73.5,Warning
2019/20,Sem2,10000626,B1504,20,14,73.4,Warning
2019/20,Sem1,10000627,B2002,20,15,75.4,Warning
2019/20,Sem1,10000627,B2004,20,13,65.4,Warning
2019/20,Sem1,10000627,B2006,20,13,68.4,Warning
2019/20,Sem1,10000627,B2007,20,14,70.2,Warning
2019/20,Sem2,10000627,B2501,20,14,73.3,Warning
2019/20,Sem2,10000627,B2502,20,14,71.2,Warning
2019/20,Sem2,10000627,B2503,20,14,72.3,Warning
2019/20,Sem2,10000627,B2504,20,13,66.6,Warning
2019/20,Sem1,10000628,GS1001,20,11,58.5,Concern
2019/20,Sem1,10000628,GS1002,20,10,54.0,Concern
2019/20,Sem1,10000628,B1003,20,11,56.9,Concern
2019/20,Sem1,10000628,B1004,20,11,58.6,Concern
2019/20,Sem2,10000628,B1501,20,11,56.8,Concern
2019/20,Sem2,10000628,B1502,20,12,60.3,Warning
2019/20,Sem2,10000628,B1503,20,12,64.6,Warning
2019/20,Sem2,10000628,B1504,20,10,53.1,Concern
2019/20,Sem1,10000629,GS1001,20,15,76.5,Warning
2019/20,Sem1,10000629,GS1002,20,16,81.5,Good
2019/20,Sem1,10000629,B1003,20,13,69.7,Warning
2019/20,Sem1,10000629,B1004,20,15,77.9,Warning
2019/20,Sem2,10000629,B1501,20,14,70.8,Warning
2019/20,Sem2,10000629,B1502,20,13,68.9,Warning
2019/20,Sem2,10000629,B1503,20,13,66.1,Warning
2019/20,Sem2,10000629,B1504,20,14,70.8,Warning
2019/20,Sem1,10000630,B3001,20,16,80.2,Good
2019/20,Sem1,10000630,B3002,20,16,82.5,Good
2019/20,Sem1,10000630,B3009,20,17,87.9,Good
2019/20,Sem1,10000630,B3010,20,18,91.5,Good
2019/20,Sem2,10000630,B3507,20,15,78.6,Warning
2019/20,Sem2,10000630,B3508,20,18,91.8,Good
2019/20,Sem2,10000630,B3511,20,16,84.2,Good
2019/20,Sem2,10000630,B3512,20,17,87.6,Good
2019/20,Sem1,10000631,GS1001,20,15,77.9,Warning
2019/20,Sem1,10000631,GS1002,20,18,92.2,Good
2019/20,Sem1,10000631,B1003,20,17,87.8,Good
2019/20,Sem1,10000631,B1004,20,16,84.2,Good
2019/20,Sem2,10000631,B1501,20,15,77.8,Warning
2019/20,Sem2,10000631,B1502,20,17,85.9,Good
2019/20,Sem2,10000631,B1503,20,17,89.9,Good
2019/20,Sem2,10000631,B1504,20,17,86.0,Good
2019/20,Sem1,10000632,GS1001,20,16,84.9,Good
2019/20,Sem1,10000632,GS1002,20,16,82.8,Good
2019/20,Sem1,10000632,B1003,20,18,90.8,Good
2019/20,Sem1,10000632,B1004,20,16,82.9,Good
2019/20,Sem2,10000632,B1501,20,14,74.2,Warning
2019/20,Sem2,10000632,B1502,20,19,96.2,Good
2019/20,Sem2,10000632,B1503,20,17,89.6,Good
2019/20,Sem2,10000632,B1504,20,17,88.0,Good
2019/20,Sem1,10000633,B3001,20,14,72.8,Warning
2019/20,Sem1,10000633,B3002,20,15,75.9,Warning
2019/20,Sem1,10000633,B3009,20,15,75.9,Warning
2019/20,Sem1,10000633,B3010,20,15,78.7,Warning
2019/20,Sem2,10000633,B3507,20,13,69.8,Warning
2019/20,Sem2,10000633,B3508,20,14,72.2,Warning
2019/20,Sem2,10000633,B3511,20,14,71.8,Warning
2019/20,Sem2,10000633,B3512,20,12,64.4,Warning
2019/20,Sem1,10000634,GS1001,20,12,61.6,Warning
2019/20,Sem1,10000634,GS1002,20,15,76.7,Warning
2019/20,Sem1,10000634,B1003,20,14,70.3,Warning
2019/20,Sem1,10000634,B1004,20,14,73.6,Warning
2019/20,Sem2,10000634,B1501,20,15,77.9,Warning
2019/20,Sem2,10000634,B1502,20,13,67.0,Warning
2019/20,Sem2,10000634,B1503,20,14,73.3,Warning
2019/20,Sem2,10000634,B1504,20,12,64.3,Warning
2019/20,Sem1,10000635,GS1001,20,16,80.1,Good
2019/20,Sem1,10000635,GS1002,20,16,81.9,Good
2019/20,Sem1,10000635,B1003,20,15,78.1,Warning
2019/20,Sem1,10000635,B1004,20,13,67.1,Warning
2019/20,Sem2,10000635,B1501,20,16,81.4,Good
2019/20,Sem2,10000635,B1502,20,11,59.1,Concern
2019/20,Sem2,10000635,B1503,20,15,77.9,Warning
2019/20,Sem2,10000635,B1504,20,14,71.3,Warning
2019/20,Sem1,10000636,GS1001,20,15,77.1,Warning
2019/20,Sem1,10000636,GS1002,20,14,74.4,Warning
2019/20,Sem1,10000636,B1003,20,13,66.7,Warning
2019/20,Sem1,10000636,B1004,20,14,74.5,Warning
2019/20,Sem2,10000636,B1501,20,13,65.2,Warning
2019/20,Sem2,10000636,B1502,20,13,66.8,Warning
2019/20,Sem2,10000636,B1503,20,13,66.9,Warning
2019/20,Sem2,10000636,B1504,20,11,59.5,Concern
2019/20,Sem1,10000637,B3001,20,16,80.9,Good
2019/20,Sem1,10000637,B3002,20,17,85.3,Good
2019/20,Sem1,10000637,B3009,20,16,84.0,Good
2019/20,Sem1,10000637,B3010,20,17,87.1,Good
2019/20,Sem2,10000637,B3507,20,17,86.3,Good
2019/20,Sem2,10000637,B3508,20,18,93.1,Good
2019/20,Sem2,10000637,B3511,20,17,87.2,Good
2019/20,Sem2,10000637,B3512,20,17,88.1,Good
2019/20,Sem1,10000638,GS1001,20,18,93.5,Good
2019/20,Sem1,10000638,GS1002,20,19,97.3,Good
2019/20,Sem1,10000638,B1003,20,17,89.7,Good
2019/20,Sem1,10000638,B1004,20,17,87.6,Good
2019/20,Sem2,10000638,B1501,20,17,85.6,Good
2019/20,Sem2,10000638,B1502,20,17,88.1,Good
2019/20,Sem2,10000638,B1503,20,19,95.6,Good
2019/20,Sem2,10000638,B1504,20,19,99.4,Good
2019/20,Sem1,10000639,GS1001,20,16,81.7,Good
2019/20,Sem1,10000639,GS1002,20,18,91.9,Good
2019/20,Sem1,10000639,B1003,20,16,80.5,Good
2019/20,Sem1,10000639,B1004,20,16,83.1,Good
2019/20,Sem2,10000639,B1501,20,17,86.6,Good
2019/20,Sem2,10000639,B1502,20,16,81.7,Good
2019/20,Sem2,10000639,B1503,20,18,91.3,Good
2019/20,Sem2,10000639,B1504,20,17,88.7,Good
2019/20,Sem1,10000640,GS1001,20,17,85.3,Good
2019/20,Sem1,10000640,GS1002,20,15,78.3,Warning
2019/20,Sem1,10000640,B1003,20,16,84.9,Good
2019/20,Sem1,10000640,B1004,20,19,95.2,Good
2019/20,Sem2,10000640,B1501,20,18,91.9,Good
2019/20,Sem2,10000640,B1502,20,16,84.1,Good
2019/20,Sem2,10000640,B1503,20,16,84.1,Good
2019/20,Sem2,10000640,B1504,20,17,85.3,Good
2019/20,Sem1,10000641,GS1001,20,15,78.9,Warning
2019/20,Sem1,10000641,GS1002,20,16,83.2,Good
2019/20,Sem1,10000641,B1003,20,17,88.6,Good
2019/20,Sem1,10000641,B1004,20,15,76.8,Warning
2019/20,Sem2,10000641,B1501,20,15,76.6,Warning
2019/20,Sem2,10000641,B1502,20,16,83.6,Good
2019/20,Sem2,10000641,B1503,20,19,96.2,Good
2019/20,Sem2,10000641,B1504,20,15,77.1,Warning
2019/20,Sem1,10000642,GS1001,20,12,64.3,Warning
2019/20,Sem1,10000642,GS1002,20,13,68.7,Warning
2019/20,Sem1,10000642,B1003,20,13,67.2,Warning
2019/20,Sem1,10000642,B1004,20,15,76.5,Warning
2019/20,Sem2,10000642,B1501,20,15,76.9,Warning
2019/20,Sem2,10000642,B1502,20,16,83.3,Good
2019/20,Sem2,10000642,B1503,20,13,67.4,Warning
2019/20,Sem2,10000642,B1504,20,15,76.7,Warning
2019/20,Sem1,10000643,GS1001,20,17,89.5,Good
2019/20,Sem1,10000643,GS1002,20,19,95.9,Good
2019/20,Sem1,10000643,B1003,20,19,97.1,Good
2019/20,Sem1,10000643,B1004,20,17,85.4,Good
2019/20,Sem2,10000643,B1501,20,17,86.7,Good
2019/20,Sem2,10000643,B1502,20,18,90.1,Good
2019/20,Sem2,10000643,B1503,20,19,95.9,Good
2019/20,Sem2,10000643,B1504,20,18,93.8,Good
2019/20,Sem1,10000644,B3001,20,15,76.5,Warning
2019/20,Sem1,10000644,B3002,20,16,82.8,Good
2019/20,Sem1,10000644,B3009,20,15,76.6,Warning
2019/20,Sem1,10000644,B3010,20,16,83.7,Good
2019/20,Sem2,10000644,B3507,20,15,79.9,Warning
2019/20,Sem2,10000644,B3508,20,15,78.8,Warning
2019/20,Sem2,10000644,B3511,20,16,81.7,Good
2019/20,Sem2,10000644,B3512,20,15,76.9,Warning
2019/20,Sem1,10000645,B2002,20,15,76.2,Warning
2019/20,Sem1,10000645,B2004,20,15,76.5,Warning
2019/20,Sem1,10000645,B2006,20,15,76.3,Warning
2019/20,Sem1,10000645,B2007,20,13,65.4,Warning
2019/20,Sem2,10000645,B2501,20,15,76.9,Warning
2019/20,Sem2,10000645,B2502,20,12,64.3,Warning
2019/20,Sem2,10000645,B2503,20,15,75.1,Warning
2019/20,Sem2,10000645,B2504,20,15,78.1,Warning
2019/20,Sem1,10000646,GS1001,20,15,75.4,Warning
2019/20,Sem1,10000646,GS1002,20,14,71.6,Warning
2019/20,Sem1,10000646,B1003,20,15,78.7,Warning
2019/20,Sem1,10000646,B1004,20,14,71.0,Warning
2019/20,Sem2,10000646,B1501,20,14,70.3,Warning
2019/20,Sem2,10000646,B1502,20,14,71.9,Warning
2019/20,Sem2,10000646,B1503,20,14,71.9,Warning
2019/20,Sem2,10000646,B1504,20,15,75.3,Warning
2019/20,Sem1,10000647,GS1001,20,19,99.1,Good
2019/20,Sem1,10000647,GS1002,20,18,94.4,Good
2019/20,Sem1,10000647,B1003,20,18,93.5,Good
2019/20,Sem1,10000647,B1004,20,18,94.5,Good
2019/20,Sem2,10000647,B1501,20,19,95.1,Good
2019/20,Sem2,10000647,B1502,20,17,87.6,Good
2019/20,Sem2,10000647,B1503,20,17,89.9,Good
2019/20,Sem2,10000647,B1504,20,18,92.8,Good
2019/20,Sem1,10000648,GS1001,20,16,83.8,Good
2019/20,Sem1,10000648,GS1002,20,18,91.3,Good
2019/20,Sem1,10000648,B1003,20,16,80.6,Good
2019/20,Sem1,10000648,B1004,20,16,80.1,Good
2019/20,Sem2,10000648,B1501,20,18,93.5,Good
2019/20,Sem2,10000648,B1502,20,16,81.8,Good
2019/20,Sem2,10000648,B1503,20,18,90.3,Good
2019/20,Sem2,10000648,B1504,20,15,76.0,Warning
2019/20,Sem1,10000649,GS1001,20,13,66.6,Warning
2019/20,Sem1,10000649,GS1002,20,14,71.5,Warning
2019/20,Sem1,10000649,B1003,20,14,70.6,Warning
2019/20,Sem1,10000649,B1004,20,17,86.6,Good
2019/20,Sem2,10000649,B1501,20,11,59.6,Concern
2019/20,Sem2,10000649,B1502,20,15,76.5,Warning
2019/20,Sem2,10000649,B1503,20,14,74.0,Warning
2019/20,Sem2,10000649,B1504,20,15,76.6,Warning
2019/20,Sem1,10000650,GS1001,20,16,81.5,Good
2019/20,Sem1,10000650,GS1002,20,17,89.8,Good
2019/20,Sem1,10000650,B1003,20,17,87.1,Good
2019/20,Sem1,10000650,B1004,20,15,79.2,Warning
2019/20,Sem2,10000650,B1501,20,18,90.0,Good
2019/20,Sem2,10000650,B1502,20,15,79.1,Warning
2019/20,Sem2,10000650,B1503,20,16,80.0,Warning
2019/20,Sem2,10000650,B1504,20,16,80.5,Good
2019/20,Sem1,10000651,B2002,20,15,75.6,Warning
2019/20,Sem1,10000651,B2004,20,17,87.9,Good
2019/20,Sem1,10000651,B2006,20,17,88.0,Good
2019/20,Sem1,10000651,B2007,20,17,87.2,Good
2019/20,Sem2,10000651,B2501,20,14,74.1,Warning
2019/20,Sem2,10000651,B2502,20,15,77.2,Warning
2019/20,Sem2,10000651,B2503,20,15,78.8,Warning
2019/20,Sem2,10000651,B2504,20,17,88.7,Good
2019/20,Sem1,10000652,GS1001,20,16,81.2,Good
2019/20,Sem1,10000652,GS1002,20,16,80.3,Good
2019/20,Sem1,10000652,B1003,20,18,90.9,Good
2019/20,Sem1,10000652,B1004,20,16,80.9,Good
2019/20,Sem2,10000652,B1501,20,16,82.3,Good
2019/20,Sem2,10000652,B1502,20,18,90.1,Good
2019/20,Sem2,10000652,B1503,20,16,81.4,Good
2019/20,Sem2,10000652,B1504,20,17,88.4,Good
2019/20,Sem1,10000653,B2002,20,11,56.8,Concern
2019/20,Sem1,10000653,B2004,20,9,46.6,Concern
2019/20,Sem1,10000653,B2006,20,11,55.4,Concern
2019/20,Sem1,10000653,B2007,20,12,60.4,Warning
2019/20,Sem2,10000653,B2501,20,7,39.5,Concern
2019/20,Sem2,10000653,B2502,20,13,66.4,Warning
2019/20,Sem2,10000653,B2503,20,10,53.8,Concern
2019/20,Sem2,10000653,B2504,20,8,43.8,Concern
2019/20,Sem1,10000654,GS1001,20,13,68.2,Warning
2019/20,Sem1,10000654,GS1002,20,13,67.1,Warning
2019/20,Sem1,10000654,B1003,20,12,62.2,Warning
2019/20,Sem1,10000654,B1004,20,14,71.0,Warning
2019/20,Sem2,10000654,B1501,20,13,66.4,Warning
2019/20,Sem2,10000654,B1502,20,16,82.7,Good
2019/20,Sem2,10000654,B1503,20,14,70.4,Warning
2019/20,Sem2,10000654,B1504,20,14,72.2,Warning
2019/20,Sem1,10000655,GS1001,20,15,76.2,Warning
2019/20,Sem1,10000655,GS1002,20,12,63.4,Warning
2019/20,Sem1,10000655,B1003,20,14,73.5,Warning
2019/20,Sem1,10000655,B1004,20,15,79.9,Warning
2019/20,Sem2,10000655,B1501,20,17,86.8,Good
2019/20,Sem2,10000655,B1502,20,14,72.9,Warning
2019/20,Sem2,10000655,B1503,20,14,73.1,Warning
2019/20,Sem2,10000655,B1504,20,14,70.3,Warning
2019/20,Sem1,10000656,GS1001,20,12,62.5,Warning
2019/20,Sem1,10000656,GS1002,20,12,62.5,Warning
2019/20,Sem1,10000656,B1003,20,13,66.4,Warning
2019/20,Sem1,10000656,B1004,20,13,66.7,Warning
2019/20,Sem2,10000656,B1501,20,9,49.9,Concern
2019/20,Sem2,10000656,B1502,20,13,65.8,Warning
2019/20,Sem2,10000656,B1503,20,9,49.1,Concern
2019/20,Sem2,10000656,B1504,20,9,47.6,Concern
2019/20,Sem1,10000657,GS1001,20,14,71.1,Warning
2019/20,Sem1,10000657,GS1002,20,14,70.0,Warning
2019/20,Sem1,10000657,B1003,20,15,75.2,Warning
2019/20,Sem1,10000657,B1004,20,13,67.4,Warning
2019/20,Sem2,10000657,B1501,20,15,78.3,Warning
2019/20,Sem2,10000657,B1502,20,13,65.1,Warning
2019/20,Sem2,10000657,B1503,20,14,74.3,Warning
2019/20,Sem2,10000657,B1504,20,14,71.5,Warning
2019/20,Sem1,10000658,B2002,20,18,92.5,Good
2019/20,Sem1,10000658,B2004,20,17,86.0,Good
2019/20,Sem1,10000658,B2006,20,16,82.6,Good
2019/20,Sem1,10000658,B2007,20,16,82.9,Good
2019/20,Sem2,10000658,B2501,20,16,81.1,Good
2019/20,Sem2,10000658,B2502,20,16,82.9,Good
2019/20,Sem2,10000658,B2503,20,16,82.2,Good
2019/20,Sem2,10000658,B2504,20,17,86.5,Good
2019/20,Sem1,10000659,GS1001,20,17,87.9,Good
2019/20,Sem1,10000659,GS1002,20,17,87.9,Good
2019/20,Sem1,10000659,B1003,20,17,87.8,Good
2019/20,Sem1,10000659,B1004,20,16,81.6,Good
2019/20,Sem2,10000659,B1501,20,19,97.1,Good
2019/20,Sem2,10000659,B1502,20,20,100.0,Good
2019/20,Sem2,10000659,B1503,20,18,92.1,Good
2019/20,Sem2,10000659,B1504,20,18,93.0,Good
2019/20,Sem1,10000660,GS1001,20,17,88.6,Good
2019/20,Sem1,10000660,GS1002,20,18,91.4,Good
2019/20,Sem1,10000660,B1003,20,15,79.9,Warning
2019/20,Sem1,10000660,B1004,20,17,87.1,Good
2019/20,Sem2,10000660,B1501,20,18,90.8,Good
2019/20,Sem2,10000660,B1502,20,18,91.8,Good
2019/20,Sem2,10000660,B1503,20,15,77.4,Warning
2019/20,Sem2,10000660,B1504,20,15,75.5,Warning
2019/20,Sem1,10000661,B2002,20,16,81.8,Good
2019/20,Sem1,10000661,B2004,20,13,66.8,Warning
2019/20,Sem1,10000661,B2006,20,11,56.8,Concern
2019/20,Sem1,10000661,B2007,20,15,79.3,Warning
2019/20,Sem2,10000661,B2501,20,16,82.0,Good
2019/20,Sem2,10000661,B2502,20,13,68.9,Warning
2019/20,Sem2,10000661,B2503,20,14,72.3,Warning
2019/20,Sem2,10000661,B2504,20,12,64.5,Warning
2019/20,Sem1,10000662,GS1001,20,9,48.5,Concern
2019/20,Sem1,10000662,GS1002,20,13,65.4,Warning
2019/20,Sem1,10000662,B1003,20,13,66.5,Warning
2019/20,Sem1,10000662,B1004,20,10,53.3,Concern
2019/20,Sem2,10000662,B1501,20,12,63.9,Warning
2019/20,Sem2,10000662,B1502,20,12,62.6,Warning
2019/20,Sem2,10000662,B1503,20,11,58.6,Concern
2019/20,Sem2,10000662,B1504,20,9,48.8,Concern
2019/20,Sem1,10000663,GS1001,20,9,45.3,Concern
2019/20,Sem1,10000663,GS1002,20,10,53.2,Concern
2019/20,Sem1,10000663,B1003,20,11,56.1,Concern
2019/20,Sem1,10000663,B1004,20,13,66.9,Warning
2019/20,Sem2,10000663,B1501,20,11,55.0,Concern
2019/20,Sem2,10000663,B1502,20,11,57.0,Concern
2019/20,Sem2,10000663,B1503,20,9,49.1,Concern
2019/20,Sem2,10000663,B1504,20,8,44.9,Concern
2019/20,Sem1,10000664,GS1001,20,17,85.7,Good
2019/20,Sem1,10000664,GS1002,20,17,86.5,Good
2019/20,Sem1,10000664,B1003,20,17,89.6,Good
2019/20,Sem1,10000664,B1004,20,18,92.7,Good
2019/20,Sem2,10000664,B1501,20,18,91.2,Good
2019/20,Sem2,10000664,B1502,20,17,86.5,Good
2019/20,Sem2,10000664,B1503,20,16,80.8,Good
2019/20,Sem2,10000664,B1504,20,15,79.2,Warning
2019/20,Sem1,10000665,GS1001,20,14,74.3,Warning
2019/20,Sem1,10000665,GS1002,20,14,74.1,Warning
2019/20,Sem1,10000665,B1003,20,15,77.2,Warning
2019/20,Sem1,10000665,B1004,20,12,64.1,Warning
2019/20,Sem2,10000665,B1501,20,12,64.4,Warning
2019/20,Sem2,10000665,B1502,20,14,73.6,Warning
2019/20,Sem2,10000665,B1503,20,15,78.9,Warning
2019/20,Sem2,10000665,B1504,20,15,77.2,Warning
2019/20,Sem1,10000666,GS1001,20,13,65.7,Warning
2019/20,Sem1,10000666,GS1002,20,16,80.1,Good
2019/20,Sem1,10000666,B1003,20,13,68.3,Warning
2019/20,Sem1,10000666,B1004,20,14,72.6,Warning
2019/20,Sem2,10000666,B1501,20,16,80.6,Good
2019/20,Sem2,10000666,B1502,20,14,72.6,Warning
2019/20,Sem2,10000666,B1503,20,13,65.1,Warning
2019/20,Sem2,10000666,B1504,20,14,72.2,Warning
2019/20,Sem1,10000667,GS1001,20,16,82.5,Good
2019/20,Sem1,10000667,GS1002,20,16,80.7,Good
2019/20,Sem1,10000667,B1003,20,14,74.8,Warning
2019/20,Sem1,10000667,B1004,20,15,76.9,Warning
2019/20,Sem2,10000667,B1501,20,15,76.6,Warning
2019/20,Sem2,10000667,B1502,20,14,73.0,Warning
2019/20,Sem2,10000667,B1503,20,15,76.5,Warning
2019/20,Sem2,10000667,B1504,20,13,68.8,Warning
2019/20,Sem1,10000668,GS1001,20,17,85.0,Good
2019/20,Sem1,10000668,GS1002,20,16,80.6,Good
2019/20,Sem1,10000668,B1003,20,17,88.4,Good
2019/20,Sem1,10000668,B1004,20,17,89.2,Good
2019/20,Sem2,10000668,B1501,20,16,83.0,Good
2019/20,Sem2,10000668,B1502,20,16,81.9,Good
2019/20,Sem2,10000668,B1503,20,16,81.2,Good
2019/20,Sem2,10000668,B1504,20,16,82.4,Good
2019/20,Sem1,10000669,B2002,20,18,90.8,Good
2019/20,Sem1,10000669,B2004,20,16,80.6,Good
2019/20,Sem1,10000669,B2006,20,18,90.3,Good
2019/20,Sem1,10000669,B2007,20,17,85.4,Good
2019/20,Sem2,10000669,B2501,20,16,82.2,Good
2019/20,Sem2,10000669,B2502,20,16,82.7,Good
2019/20,Sem2,10000669,B2503,20,16,84.4,Good
2019/20,Sem2,10000669,B2504,20,16,82.1,Good
2019/20,Sem1,10000670,B3001,20,15,77.3,Warning
2019/20,Sem1,10000670,B3002,20,15,79.0,Warning
2019/20,Sem1,10000670,B3009,20,16,84.5,Good
2019/20,Sem1,10000670,B3010,20,16,83.0,Good
2019/20,Sem2,10000670,B3507,20,16,82.4,Good
2019/20,Sem2,10000670,B3508,20,18,94.3,Good
2019/20,Sem2,10000670,B3511,20,16,81.4,Good
2019/20,Sem2,10000670,B3512,20,18,94.3,Good
2019/20,Sem1,10000671,GS1001,20,18,94.9,Good
2019/20,Sem1,10000671,GS1002,20,19,98.5,Good
2019/20,Sem1,10000671,B1003,20,19,98.6,Good
2019/20,Sem1,10000671,B1004,20,18,90.6,Good
2019/20,Sem2,10000671,B1501,20,18,93.6,Good
2019/20,Sem2,10000671,B1502,20,18,91.6,Good
2019/20,Sem2,10000671,B1503,20,19,95.7,Good
2019/20,Sem2,10000671,B1504,20,18,93.7,Good
2019/20,Sem1,10000672,GS1001,20,18,91.1,Good
2019/20,Sem1,10000672,GS1002,20,16,80.2,Good
2019/20,Sem1,10000672,B1003,20,17,85.7,Good
2019/20,Sem1,10000672,B1004,20,18,94.8,Good
2019/20,Sem2,10000672,B1501,20,17,87.4,Good
2019/20,Sem2,10000672,B1502,20,18,91.6,Good
2019/20,Sem2,10000672,B1503,20,15,77.8,Warning
2019/20,Sem2,10000672,B1504,20,17,87.6,Good
2019/20,Sem1,10000673,GS1001,20,13,65.1,Warning
2019/20,Sem1,10000673,GS1002,20,14,72.3,Warning
2019/20,Sem1,10000673,B1003,20,16,82.9,Good
2019/20,Sem1,10000673,B1004,20,13,68.3,Warning
2019/20,Sem2,10000673,B1501,20,16,80.4,Good
2019/20,Sem2,10000673,B1502,20,15,75.0,Warning
2019/20,Sem2,10000673,B1503,20,14,72.4,Warning
2019/20,Sem2,10000673,B1504,20,15,76.1,Warning
2019/20,Sem1,10000674,GS1001,20,16,84.0,Good
2019/20,Sem1,10000674,GS1002,20,17,86.5,Good
2019/20,Sem1,10000674,B1003,20,16,83.6,Good
2019/20,Sem1,10000674,B1004,20,16,83.7,Good
2019/20,Sem2,10000674,B1501,20,17,88.2,Good
2019/20,Sem2,10000674,B1502,20,16,84.6,Good
2019/20,Sem2,10000674,B1503,20,16,80.2,Good
2019/20,Sem2,10000674,B1504,20,17,88.4,Good
2019/20,Sem1,10000675,GS1001,20,18,91.9,Good
2019/20,Sem1,10000675,GS1002,20,16,80.4,Good
2019/20,Sem1,10000675,B1003,20,17,89.9,Good
2019/20,Sem1,10000675,B1004,20,16,81.8,Good
2019/20,Sem2,10000675,B1501,20,16,83.9,Good
2019/20,Sem2,10000675,B1502,20,17,88.6,Good
2019/20,Sem2,10000675,B1503,20,16,83.9,Good
2019/20,Sem2,10000675,B1504,20,17,88.3,Good
2019/20,Sem1,10000676,GS1001,20,16,83.5,Good
2019/20,Sem1,10000676,GS1002,20,16,82.4,Good
2019/20,Sem1,10000676,B1003,20,18,90.9,Good
2019/20,Sem1,10000676,B1004,20,18,92.2,Good
2019/20,Sem2,10000676,B1501,20,17,87.7,Good
2019/20,Sem2,10000676,B1502,20,17,85.9,Good
2019/20,Sem2,10000676,B1503,20,19,95.5,Good
2019/20,Sem2,10000676,B1504,20,16,80.5,Good
2019/20,Sem1,10000677,GS1001,20,18,91.6,Good
2019/20,Sem1,10000677,GS1002,20,18,93.1,Good
2019/20,Sem1,10000677,B1003,20,19,98.8,Good
2019/20,Sem1,10000677,B1004,20,18,90.8,Good
2019/20,Sem2,10000677,B1501,20,18,94.5,Good
2019/20,Sem2,10000677,B1502,20,18,92.5,Good
2019/20,Sem2,10000677,B1503,20,18,90.9,Good
2019/20,Sem2,10000677,B1504,20,18,90.9,Good
2019/20,Sem1,10000678,GS1001,20,15,75.7,Warning
2019/20,Sem1,10000678,GS1002,20,16,80.1,Good
2019/20,Sem1,10000678,B1003,20,13,69.8,Warning
2019/20,Sem1,10000678,B1004,20,16,80.1,Good
2019/20,Sem2,10000678,B1501,20,15,76.4,Warning
2019/20,Sem2,10000678,B1502,20,13,67.3,Warning
2019/20,Sem2,10000678,B1503,20,13,68.9,Warning
2019/20,Sem2,10000678,B1504,20,14,71.9,Warning
2019/20,Sem1,10000679,GS1001,20,18,90.3,Good
2019/20,Sem1,10000679,GS1002,20,19,95.4,Good
2019/20,Sem1,10000679,B1003,20,18,94.4,Good
2019/20,Sem1,10000679,B1004,20,18,90.1,Good
2019/20,Sem2,10000679,B1501,20,17,88.5,Good
2019/20,Sem2,10000679,B1502,20,19,97.4,Good
2019/20,Sem2,10000679,B1503,20,19,96.0,Good
2019/20,Sem2,10000679,B1504,20,18,93.4,Good
2019/20,Sem1,10000680,GS1001,20,17,85.2,Good
2019/20,Sem1,10000680,GS1002,20,17,87.8,Good
2019/20,Sem1,10000680,B1003,20,16,80.8,Good
