Academic_Year,Semester,Student_ID,Course_Code,Total_Sessions,Sessions_Attended,Attendance_Percentage,Attendance_Status
2025/26,Sem1,10003851,B1003,20,12,63.7,Warning
2025/26,Sem1,10003851,B1004,20,14,72.8,Warning
2025/26,Sem1,10003852,B3001,20,18,93.3,Good
2025/26,Sem1,10003852,B3002,20,16,84.6,Good
2025/26,Sem1,10003852,B3009,20,19,96.4,Good
2025/26,Sem1,10003852,B3010,20,18,93.7,Good
2025/26,Sem1,10003853,B2002,20,10,50.9,Concern
2025/26,Sem1,10003853,B2004,20,10,52.0,Concern
2025/26,Sem1,10003853,B2006,20,14,74.4,Warning
2025/26,Sem1,10003853,B2007,20,10,53.9,Concern
2025/26,Sem1,10003854,B2002,20,11,59.3,Concern
2025/26,Sem1,10003854,B2004,20,10,50.9,Concern
2025/26,Sem1,10003854,B2006,20,11,55.4,Concern
2025/26,Sem1,10003854,B2007,20,10,52.5,Concern
2025/26,Sem1,10003855,GS1001,20,14,70.8,Warning
2025/26,Sem1,10003855,GS1002,20,15,78.8,Warning
2025/26,Sem1,10003855,B1003,20,12,64.0,Warning
2025/26,Sem1,10003855,B1004,20,14,70.6,Warning
2025/26,Sem1,10003856,B3001,20,13,69.9,Warning
2025/26,Sem1,10003856,B3002,20,13,67.3,Warning
2025/26,Sem1,10003856,B3009,20,14,72.3,Warning
2025/26,Sem1,10003856,B3010,20,14,71.8,Warning
2025/26,Sem1,10003857,GS1001,20,18,91.5,Good
2025/26,Sem1,10003857,GS1002,20,17,89.9,Good
2025/26,Sem1,10003857,B1003,20,17,88.2,Good
2025/26,Sem1,10003857,B1004,20,17,87.0,Good
2025/26,Sem1,10003858,B2002,20,8,42.8,Concern
2025/26,Sem1,10003858,B2004,20,12,60.8,Warning
2025/26,Sem1,10003858,B2006,20,8,43.5,Concern
2025/26,Sem1,10003858,B2007,20,12,60.4,Warning
2025/26,Sem1,10003859,GS1001,20,18,93.1,Good
2025/26,Sem1,10003859,GS1002,20,18,92.2,Good
2025/26,Sem1,10003859,B1003,20,18,93.7,Good
2025/26,Sem1,10003859,B1004,20,19,96.3,Good
2025/26,Sem1,10003860,B3001,20,17,89.3,Good
2025/26,Sem1,10003860,B3002,20,19,99.7,Good
2025/26,Sem1,10003860,B3009,20,19,97.1,Good
2025/26,Sem1,10003860,B3010,20,17,88.3,Good
2025/26,Sem1,10003861,GS1001,20,18,91.6,Good
2025/26,Sem1,10003861,GS1002,20,18,93.4,Good
2025/26,Sem1,10003861,B1003,20,19,98.6,Good
2025/26,Sem1,10003861,B1004,20,17,89.6,Good
2025/26,Sem1,10003862,GS1001,20,13,69.0,Warning
2025/26,Sem1,10003862,GS1002,20,14,70.5,Warning
2025/26,Sem1,10003862,B1003,20,14,73.3,Warning
2025/26,Sem1,10003862,B1004,20,16,81.9,Good
2025/26,Sem1,10003863,B2004,20,18,94.2,Good
2025/26,Sem1,10003863,B2006,20,18,92.2,Good
2025/26,Sem1,10003863,B2007,20,20,100.0,Good
2025/26,Sem1,10003863,B2009,20,18,93.0,Good
2025/26,Sem1,10003864,GS1001,20,14,71.9,Warning
2025/26,Sem1,10003864,GS1002,20,15,78.6,Warning
2025/26,Sem1,10003864,B1003,20,16,82.3,Good
2025/26,Sem1,10003864,B1004,20,12,62.2,Warning
2025/26,Sem1,10003865,GS1001,20,15,78.7,Warning
2025/26,Sem1,10003865,GS1002,20,16,84.6,Good
2025/26,Sem1,10003865,B1003,20,17,89.5,Good
2025/26,Sem1,10003865,B1004,20,17,89.1,Good
2025/26,Sem1,10003866,GS1001,20,10,51.6,Concern
2025/26,Sem1,10003866,GS1002,20,13,66.2,Warning
2025/26,Sem1,10003866,B1003,20,13,65.2,Warning
2025/26,Sem1,10003866,B1004,20,11,55.2,Concern
2025/26,Sem1,10003867,GS1001,20,16,83.8,Good
2025/26,Sem1,10003867,GS1002,20,17,87.6,Good
2025/26,Sem1,10003867,B1003,20,15,77.4,Warning
2025/26,Sem1,10003867,B1004,20,17,88.0,Good
2025/26,Sem1,10003868,GS1001,20,16,84.4,Good
2025/26,Sem1,10003868,GS1002,20,15,75.7,Warning
2025/26,Sem1,10003868,B1003,20,17,87.0,Good
2025/26,Sem1,10003868,B1004,20,16,81.9,Good
2025/26,Sem1,10003869,B3004,20,15,76.7,Warning
2025/26,Sem1,10003869,B3005,20,18,94.4,Good
2025/26,Sem1,10003870,B2004,20,14,70.2,Warning
2025/26,Sem1,10003870,B2006,20,13,65.3,Warning
2025/26,Sem1,10003870,B2007,20,15,77.5,Warning
2025/26,Sem1,10003870,B2009,20,14,71.4,Warning
2025/26,Sem1,10003871,B3004,20,15,75.0,Warning
2025/26,Sem1,10003871,B3005,20,15,75.7,Warning
2025/26,Sem1,10003872,B2004,20,15,75.0,Warning
2025/26,Sem1,10003872,B2006,20,14,71.9,Warning
2025/26,Sem1,10003872,B2007,20,14,73.4,Warning
2025/26,Sem1,10003872,B2009,20,14,72.3,Warning
2025/26,Sem1,10003873,GS1001,20,16,83.7,Good
2025/26,Sem1,10003873,GS1002,20,17,89.1,Good
2025/26,Sem1,10003873,B1003,20,18,91.4,Good
2025/26,Sem1,10003873,B1004,20,15,79.0,Warning
2025/26,Sem1,10003874,GS1001,20,16,82.2,Good
2025/26,Sem1,10003874,GS1002,20,17,87.7,Good
2025/26,Sem1,10003874,B1003,20,18,93.6,Good
2025/26,Sem1,10003874,B1004,20,16,81.6,Good
2025/26,Sem1,10003875,GS1001,20,17,89.0,Good
2025/26,Sem1,10003875,GS1002,20,18,92.8,Good
2025/26,Sem1,10003875,B1003,20,19,96.4,Good
2025/26,Sem1,10003875,B1004,20,20,100.0,Good
2025/26,Sem1,10003876,GS1001,20,16,84.5,Good
2025/26,Sem1,10003876,GS1002,20,16,82.8,Good
2025/26,Sem1,10003876,B1003,20,17,87.1,Good
2025/26,Sem1,10003876,B1004,20,18,92.0,Good
2025/26,Sem1,10003877,GS1001,20,13,68.8,Warning
2025/26,Sem1,10003877,GS1002,20,14,72.3,Warning
2025/26,Sem1,10003877,B1003,20,16,80.9,Good
2025/26,Sem1,10003877,B1004,20,13,68.4,Warning
2025/26,Sem1,10003878,GS1001,20,15,76.2,Warning
2025/26,Sem1,10003878,GS1002,20,15,75.8,Warning
2025/26,Sem1,10003878,B1003,20,14,72.7,Warning
2025/26,Sem1,10003878,B1004,20,14,70.0,Warning
2025/26,Sem1,10003879,B2004,20,18,94.0,Good
2025/26,Sem1,10003879,B2006,20,17,85.7,Good
2025/26,Sem1,10003879,B2007,20,16,83.7,Good
2025/26,Sem1,10003879,B2009,20,16,84.1,Good
2025/26,Sem1,10003880,GS1001,20,17,88.5,Good
2025/26,Sem1,10003880,GS1002,20,17,87.0,Good
2025/26,Sem1,10003880,B1003,20,15,77.8,Warning
2025/26,Sem1,10003880,B1004,20,18,90.1,Good
2025/26,Sem1,10003881,B2004,20,16,80.9,Good
2025/26,Sem1,10003881,B2006,20,17,88.0,Good
2025/26,Sem1,10003881,B2007,20,15,79.5,Warning
2025/26,Sem1,10003881,B2009,20,15,77.6,Warning
2025/26,Sem1,10003882,GS1001,20,15,79.4,Warning
2025/26,Sem1,10003882,GS1002,20,17,86.1,Good
2025/26,Sem1,10003882,B1003,20,17,85.5,Good
2025/26,Sem1,10003882,B1004,20,18,92.5,Good
2025/26,Sem1,10003883,GS1001,20,15,77.0,Warning
2025/26,Sem1,10003883,GS1002,20,13,68.7,Warning
2025/26,Sem1,10003883,B1003,20,14,72.4,Warning
2025/26,Sem1,10003883,B1004,20,15,76.0,Warning
2025/26,Sem1,10003884,GS1001,20,12,61.4,Warning
2025/26,Sem1,10003884,GS1002,20,12,62.3,Warning
2025/26,Sem1,10003884,B1003,20,13,66.2,Warning
2025/26,Sem1,10003884,B1004,20,12,61.3,Warning
2025/26,Sem1,10003885,B2004,20,18,91.7,Good
2025/26,Sem1,10003885,B2006,20,18,92.5,Good
2025/26,Sem1,10003885,B2007,20,17,88.3,Good
2025/26,Sem1,10003885,B2009,20,16,84.4,Good
2025/26,Sem1,10003886,GS1001,20,17,87.6,Good
2025/26,Sem1,10003886,GS1002,20,16,81.9,Good
2025/26,Sem1,10003886,B1003,20,17,85.5,Good
2025/26,Sem1,10003886,B1004,20,16,82.4,Good
2025/26,Sem1,10003887,GS1001,20,16,82.9,Good
2025/26,Sem1,10003887,GS1002,20,17,89.7,Good
2025/26,Sem1,10003887,B1003,20,19,95.8,Good
2025/26,Sem1,10003887,B1004,20,16,84.3,Good
2025/26,Sem1,10003888,B2004,20,18,93.4,Good
2025/26,Sem1,10003888,B2006,20,18,91.6,Good
2025/26,Sem1,10003888,B2007,20,19,95.2,Good
2025/26,Sem1,10003888,B2009,20,19,97.2,Good
2025/26,Sem1,10003889,GS1001,20,17,87.8,Good
2025/26,Sem1,10003889,GS1002,20,15,79.4,Warning
2025/26,Sem1,10003889,B1003,20,17,88.1,Good
2025/26,Sem1,10003889,B1004,20,14,73.1,Warning
2025/26,Sem1,10003890,GS1001,20,13,69.6,Warning
2025/26,Sem1,10003890,GS1002,20,13,65.3,Warning
2025/26,Sem1,10003890,B1003,20,16,81.8,Good
2025/26,Sem1,10003890,B1004,20,15,77.6,Warning
2025/26,Sem1,10003891,GS1001,20,15,77.9,Warning
2025/26,Sem1,10003891,GS1002,20,13,68.5,Warning
2025/26,Sem1,10003891,B1003,20,14,71.5,Warning
2025/26,Sem1,10003891,B1004,20,14,74.7,Warning
2025/26,Sem1,10003892,B2004,20,14,71.7,Warning
2025/26,Sem1,10003892,B2006,20,13,69.5,Warning
2025/26,Sem1,10003892,B2007,20,16,80.0,Warning
2025/26,Sem1,10003892,B2009,20,13,68.6,Warning
2025/26,Sem1,10003893,B2004,20,17,89.5,Good
2025/26,Sem1,10003893,B2006,20,18,93.2,Good
2025/26,Sem1,10003893,B2007,20,19,96.8,Good
2025/26,Sem1,10003893,B2009,20,18,94.8,Good
2025/26,Sem1,10003894,B2004,20,14,71.1,Warning
2025/26,Sem1,10003894,B2006,20,12,61.8,Warning
2025/26,Sem1,10003894,B2007,20,14,71.2,Warning
2025/26,Sem1,10003894,B2009,20,15,78.2,Warning
2025/26,Sem1,10003895,B2004,20,17,85.7,Good
2025/26,Sem1,10003895,B2006,20,19,97.0,Good
2025/26,Sem1,10003895,B2007,20,16,84.8,Good
2025/26,Sem1,10003895,B2009,20,16,83.0,Good
2025/26,Sem1,10003896,B3004,20,17,85.1,Good
2025/26,Sem1,10003896,B3005,20,17,88.6,Good
2025/26,Sem1,10003897,B2004,20,15,79.4,Warning
2025/26,Sem1,10003897,B2006,20,15,77.0,Warning
2025/26,Sem1,10003897,B2007,20,16,80.1,Good
2025/26,Sem1,10003897,B2009,20,16,84.7,Good
2025/26,Sem1,10003898,GS1001,20,17,87.0,Good
2025/26,Sem1,10003898,GS1002,20,16,82.3,Good
2025/26,Sem1,10003898,B1003,20,17,87.8,Good
2025/26,Sem1,10003898,B1004,20,16,84.1,Good
2025/26,Sem1,10003899,GS1001,20,15,76.9,Warning
2025/26,Sem1,10003899,GS1002,20,12,60.0,Warning
2025/26,Sem1,10003899,B1003,20,16,80.2,Good
2025/26,Sem1,10003899,B1004,20,14,74.8,Warning
2025/26,Sem1,10003900,GS1001,20,15,77.0,Warning
2025/26,Sem1,10003900,GS1002,20,12,61.0,Warning
2025/26,Sem1,10003900,B1003,20,14,74.0,Warning
2025/26,Sem1,10003900,B1004,20,14,74.2,Warning
2025/26,Sem1,10003901,GS1001,20,15,77.0,Warning
2025/26,Sem1,10003901,GS1002,20,16,83.9,Good
2025/26,Sem1,10003901,B1003,20,17,85.5,Good
2025/26,Sem1,10003901,B1004,20,17,85.1,Good
2025/26,Sem1,10003902,GS1001,20,11,56.0,Concern
2025/26,Sem1,10003902,GS1002,20,10,51.9,Concern
2025/26,Sem1,10003902,B1003,20,11,56.0,Concern
2025/26,Sem1,10003902,B1004,20,14,73.5,Warning
2025/26,Sem1,10003903,GS1001,20,18,92.0,Good
2025/26,Sem1,10003903,GS1002,20,16,84.2,Good
2025/26,Sem1,10003903,B1003,20,18,93.7,Good
2025/26,Sem1,10003903,B1004,20,18,91.1,Good
2025/26,Sem1,10003904,GS1001,20,18,91.9,Good
2025/26,Sem1,10003904,GS1002,20,18,93.0,Good
2025/26,Sem1,10003904,B1003,20,17,88.9,Good
2025/26,Sem1,10003904,B1004,20,16,84.0,Good
2025/26,Sem1,10003905,GS1001,20,18,91.2,Good
2025/26,Sem1,10003905,GS1002,20,15,79.6,Warning
2025/26,Sem1,10003905,B1003,20,17,88.7,Good
2025/26,Sem1,10003905,B1004,20,15,79.8,Warning
2025/26,Sem1,10003906,GS1001,20,13,67.6,Warning
2025/26,Sem1,10003906,GS1002,20,12,63.8,Warning
2025/26,Sem1,10003906,B1003,20,11,59.0,Concern
2025/26,Sem1,10003906,B1004,20,13,66.4,Warning
2025/26,Sem1,10003907,B3004,20,17,87.2,Good
2025/26,Sem1,10003907,B3005,20,16,81.6,Good
2025/26,Sem1,10003908,GS1001,20,16,83.6,Good
2025/26,Sem1,10003908,GS1002,20,16,81.6,Good
2025/26,Sem1,10003908,B1003,20,17,85.8,Good
2025/26,Sem1,10003908,B1004,20,16,84.4,Good
2025/26,Sem1,10003909,B3004,20,13,68.5,Warning
2025/26,Sem1,10003909,B3005,20,15,77.8,Warning
2025/26,Sem1,10003910,B2004,20,18,90.2,Good
2025/26,Sem1,10003910,B2006,20,19,95.4,Good
2025/26,Sem1,10003910,B2007,20,17,87.9,Good
2025/26,Sem1,10003910,B2009,20,19,95.1,Good
2025/26,Sem1,10003911,GS1001,20,18,93.8,Good
2025/26,Sem1,10003911,GS1002,20,19,97.3,Good
2025/26,Sem1,10003911,B1003,20,19,99.5,Good
2025/26,Sem1,10003911,B1004,20,18,90.9,Good
2025/26,Sem1,10003912,GS1001,20,13,67.5,Warning
2025/26,Sem1,10003912,GS1002,20,15,76.7,Warning
2025/26,Sem1,10003912,B1003,20,14,74.6,Warning
2025/26,Sem1,10003912,B1004,20,13,65.0,Warning
2025/26,Sem1,10003913,B3004,20,11,57.6,Concern
2025/26,Sem1,10003913,B3005,20,12,63.0,Warning
2025/26,Sem1,10003914,B2004,20,18,91.9,Good
2025/26,Sem1,10003914,B2006,20,19,99.6,Good
2025/26,Sem1,10003914,B2007,20,19,97.8,Good
2025/26,Sem1,10003914,B2009,20,17,85.4,Good
2025/26,Sem1,10003915,GS1001,20,15,78.3,Warning
2025/26,Sem1,10003915,GS1002,20,16,80.0,Warning
2025/26,Sem1,10003915,B1003,20,15,77.8,Warning
2025/26,Sem1,10003915,B1004,20,16,80.3,Good
2025/26,Sem1,10003916,B3004,20,17,89.8,Good
2025/26,Sem1,10003916,B3005,20,16,83.6,Good
2025/26,Sem1,10003917,B3004,20,17,87.2,Good
2025/26,Sem1,10003917,B3005,20,15,75.6,Warning
2025/26,Sem1,10003918,GS1001,20,16,80.7,Good
2025/26,Sem1,10003918,GS1002,20,14,72.7,Warning
2025/26,Sem1,10003918,C1002,20,13,66.8,Warning
2025/26,Sem1,10003918,C1003,20,15,75.4,Warning
2025/26,Sem1,10003919,GS1001,20,13,69.6,Warning
2025/26,Sem1,10003919,GS1002,20,13,65.7,Warning
2025/26,Sem1,10003919,C1002,20,14,73.7,Warning
2025/26,Sem1,10003919,C1003,20,12,62.6,Warning
2025/26,Sem1,10003920,B2009,20,17,88.4,Good
2025/26,Sem1,10003920,C3001,20,17,86.9,Good
2025/26,Sem1,10003920,C3002,20,16,83.5,Good
2025/26,Sem1,10003920,C3003,20,15,75.0,Warning
2025/26,Sem1,10003921,GS1001,20,14,72.3,Warning
2025/26,Sem1,10003921,GS1002,20,14,73.5,Warning
2025/26,Sem1,10003921,C1002,20,14,72.2,Warning
2025/26,Sem1,10003921,C1003,20,12,60.2,Warning
2025/26,Sem1,10003922,C1006,20,19,99.2,Good
2025/26,Sem1,10003922,C1008,20,18,90.2,Good
2025/26,Sem1,10003922,C2001,20,18,91.2,Good
2025/26,Sem1,10003922,C2002,20,16,83.2,Good
2025/26,Sem1,10003923,GS1001,20,19,96.2,Good
2025/26,Sem1,10003923,GS1002,20,18,94.2,Good
2025/26,Sem1,10003923,C1002,20,18,91.8,Good
2025/26,Sem1,10003923,C1003,20,20,100.0,Good
2025/26,Sem1,10003924,B2009,20,10,51.0,Concern
2025/26,Sem1,10003924,C3001,20,12,60.1,Warning
2025/26,Sem1,10003924,C3002,20,8,44.9,Concern
2025/26,Sem1,10003924,C3003,20,14,70.1,Warning
2025/26,Sem1,10003925,GS1001,20,18,94.1,Good
2025/26,Sem1,10003925,GS1002,20,16,84.9,Good
2025/26,Sem1,10003925,C1002,20,16,83.2,Good
2025/26,Sem1,10003925,C1003,20,16,81.8,Good
2025/26,Sem1,10003926,GS1001,20,17,88.3,Good
2025/26,Sem1,10003926,GS1002,20,18,92.7,Good
2025/26,Sem1,10003926,C1002,20,18,92.8,Good
2025/26,Sem1,10003926,C1003,20,17,86.6,Good
2025/26,Sem1,10003927,B2009,20,12,61.3,Warning
2025/26,Sem1,10003927,C3001,20,10,50.8,Concern
2025/26,Sem1,10003927,C3002,20,11,55.7,Concern
2025/26,Sem1,10003927,C3003,20,9,48.4,Concern
2025/26,Sem1,10003928,GS1001,20,14,74.3,Warning
2025/26,Sem1,10003928,GS1002,20,13,69.2,Warning
2025/26,Sem1,10003928,C1002,20,13,68.4,Warning
2025/26,Sem1,10003928,C1003,20,14,72.0,Warning
2025/26,Sem1,10003929,GS1001,20,17,86.1,Good
2025/26,Sem1,10003929,GS1002,20,18,93.4,Good
2025/26,Sem1,10003929,C1002,20,17,86.4,Good
2025/26,Sem1,10003929,C1003,20,16,80.8,Good
2025/26,Sem1,10003930,GS1001,20,19,97.1,Good
2025/26,Sem1,10003930,GS1002,20,17,87.1,Good
2025/26,Sem1,10003930,C1002,20,19,96.2,Good
2025/26,Sem1,10003930,C1003,20,16,84.8,Good
2025/26,Sem1,10003931,GS1001,20,16,84.3,Good
2025/26,Sem1,10003931,GS1002,20,14,73.6,Warning
2025/26,Sem1,10003931,C1002,20,18,91.8,Good
2025/26,Sem1,10003931,C1003,20,17,88.4,Good
2025/26,Sem1,10003932,GS1001,20,15,79.3,Warning
2025/26,Sem1,10003932,GS1002,20,16,81.4,Good
2025/26,Sem1,10003932,C1002,20,16,82.6,Good
2025/26,Sem1,10003932,C1003,20,15,75.8,Warning
2025/26,Sem1,10003933,GS1001,20,15,76.8,Warning
2025/26,Sem1,10003933,GS1002,20,12,64.5,Warning
2025/26,Sem1,10003933,C1002,20,13,65.1,Warning
2025/26,Sem1,10003933,C1003,20,13,66.2,Warning
2025/26,Sem1,10003934,GS1001,20,16,80.3,Good
